date,station_key,station_id,station_name,attendance_station,attendance_line_total,move_intervals_count,movements_per_8h_station,movements_per_8h_line,avg_active_move_hours,line_avg_active_move_hours,cache_rows,cache_expected_rows,cache_complete
2026-01-19,31,31,Estacion 6 (Line 3),12,42,0,,0.7588907023337451,,10.541702481527778,7,7,True
2026-01-20,11,11,Armado (Line 1),10,47,1,1.2387978597397944,1.1909971076607948,6.457873604722223,6.717060812777778,7,7,True
2026-01-20,12,12,Armado (Line 2),10,47,1,1.0830572092955189,1.1909971076607948,7.386498082777778,6.717060812777778,7,7,True
2026-01-20,13,13,Armado (Line 3),10,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,14,14,Estacion 1 (Line 1),13,47,1,1.0722472096751143,1.1909971076607948,7.460966023333333,6.717060812777778,7,7,True
2026-01-20,15,15,Estacion 1 (Line 2),13,47,2,1.2115733547127367,1.1909971076607948,6.6029844325,6.717060812777778,7,7,True
2026-01-20,16,16,Estacion 1 (Line 3),13,47,1,1.3680127543898928,1.1909971076607948,5.847898694166667,6.717060812777778,7,7,True
2026-01-20,17,17,Estacion 2 (Line 1),12,47,1,1.0832816644558951,1.1909971076607948,7.384967605833333,6.717060812777778,7,7,True
2026-01-20,18,18,Estacion 2 (Line 2),12,47,2,1.2223356137109898,1.1909971076607948,6.544847348194444,6.717060812777778,7,7,True
2026-01-20,19,19,Estacion 2 (Line 3),12,47,1,1.375067032978069,1.1909971076607948,5.817898188333333,6.717060812777778,7,7,True
2026-01-20,20,20,Estacion 3 (Line 1),9,47,1,1.088246917174854,1.1909971076607948,7.351272835000001,6.717060812777778,7,7,True
2026-01-20,21,21,Estacion 3 (Line 2),9,47,1,1.0665538026397057,1.1909971076607948,7.500793659166666,6.717060812777778,7,7,True
2026-01-20,22,22,Estacion 3 (Line 3),9,47,1,1.3750528229705041,1.1909971076607948,5.81795831138889,6.717060812777778,7,7,True
2026-01-20,23,23,Estacion 4 (Line 1),8,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,24,24,Estacion 4 (Line 2),8,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,25,25,Estacion 4 (Line 3),8,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,26,26,Estacion 5 (Line 1),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,27,27,Estacion 5 (Line 2),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,28,28,Estacion 5 (Line 3),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,29,29,Estacion 6 (Line 1),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,30,30,Estacion 6 (Line 2),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-20,31,31,Estacion 6 (Line 3),13,47,0,,1.1909971076607948,,6.717060812777778,7,7,True
2026-01-21,11,11,Armado (Line 1),10,50,1,1.5032117406747492,1.130783755989206,5.321938209722222,7.074739053888889,7,7,True
2026-01-21,12,12,Armado (Line 2),10,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,13,13,Armado (Line 3),10,50,1,0.9631233979430899,1.130783755989206,8.306308430555555,7.074739053888889,7,7,True
2026-01-21,14,14,Estacion 1 (Line 1),15,50,2,1.0520908757609493,1.130783755989206,7.603905883333332,7.074739053888889,7,7,True
2026-01-21,15,15,Estacion 1 (Line 2),15,50,1,1.1115117991505155,1.130783755989206,7.1974044775,7.074739053888889,7,7,True
2026-01-21,16,16,Estacion 1 (Line 3),15,50,1,0.9711247300926905,1.130783755989206,8.237870741111111,7.074739053888889,7,7,True
2026-01-21,17,17,Estacion 2 (Line 1),13,50,2,1.039617520671188,1.130783755989206,7.695137722222222,7.074739053888889,7,7,True
2026-01-21,18,18,Estacion 2 (Line 2),13,50,1,1.106770694073795,1.130783755989206,7.22823620361111,7.074739053888889,7,7,True
2026-01-21,19,19,Estacion 2 (Line 3),13,50,1,0.9778639678336533,1.130783755989206,8.181097026944446,7.074739053888889,7,7,True
2026-01-21,20,20,Estacion 3 (Line 1),11,50,1,0.939531830312886,1.130783755989206,8.514879157777777,7.074739053888889,7,7,True
2026-01-21,21,21,Estacion 3 (Line 2),11,50,1,1.0408342668027446,1.130783755989206,7.686142025833333,7.074739053888889,7,7,True
2026-01-21,22,22,Estacion 3 (Line 3),11,50,2,1.5118174009122631,1.130783755989206,5.291644344861111,7.074739053888889,7,7,True
2026-01-21,23,23,Estacion 4 (Line 1),8,50,2,1.1788546912497389,1.130783755989206,6.786247753333333,7.074739053888889,7,7,True
2026-01-21,24,24,Estacion 4 (Line 2),8,50,1,1.3883485088467982,1.130783755989206,5.762241936388889,7.074739053888889,7,7,True
2026-01-21,25,25,Estacion 4 (Line 3),8,50,1,1.299690128046645,1.130783755989206,6.155313353055556,7.074739053888889,7,7,True
2026-01-21,26,26,Estacion 5 (Line 1),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,27,27,Estacion 5 (Line 2),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,28,28,Estacion 5 (Line 3),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,29,29,Estacion 6 (Line 1),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,30,30,Estacion 6 (Line 2),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-21,31,31,Estacion 6 (Line 3),13,50,0,,1.130783755989206,,7.074739053888889,7,7,True
2026-01-22,11,11,Armado (Line 1),10,51,0,,0.954506084073981,,8.38129806973545,7,7,True
2026-01-22,12,12,Armado (Line 2),10,51,1,0.6341591716785425,0.954506084073981,12.615129382777779,8.38129806973545,7,7,True
2026-01-22,13,13,Armado (Line 3),10,51,1,1.1379958803698005,0.954506084073981,7.029902425833334,8.38129806973545,7,7,True
2026-01-22,14,14,Estacion 1 (Line 1),16,51,1,1.0075655503393388,0.954506084073981,7.939930059444444,8.38129806973545,7,7,True
2026-01-22,15,15,Estacion 1 (Line 2),16,51,1,0.9205371877658695,0.954506084073981,8.690577747777779,8.38129806973545,7,7,True
2026-01-22,16,16,Estacion 1 (Line 3),16,51,2,1.0293909287853804,0.954506084073981,7.771585873055555,8.38129806973545,7,7,True
2026-01-22,17,17,Estacion 2 (Line 1),13,51,1,0.9753028791280824,0.954506084073981,8.2025801125,8.38129806973545,7,7,True
2026-01-22,18,18,Estacion 2 (Line 2),13,51,1,0.9240089943755468,0.954506084073981,8.657924380277779,8.38129806973545,7,7,True
2026-01-22,19,19,Estacion 2 (Line 3),13,51,2,1.021174096173332,0.954506084073981,7.834119598194445,8.38129806973545,7,7,True
2026-01-22,20,20,Estacion 3 (Line 1),11,51,1,0.9790125649233533,0.954506084073981,8.171498800555556,8.38129806973545,7,7,True
2026-01-22,21,21,Estacion 3 (Line 2),11,51,1,0.9239317976949364,0.954506084073981,8.658647770277778,8.38129806973545,7,7,True
2026-01-22,22,22,Estacion 3 (Line 3),11,51,2,1.019145882284029,0.954506084073981,7.849710369305554,8.38129806973545,7,7,True
2026-01-22,23,23,Estacion 4 (Line 1),8,51,1,0.61006726195978,0.954506084073981,13.11330815277778,8.38129806973545,7,7,True
2026-01-22,24,24,Estacion 4 (Line 2),8,51,1,0.9783871809454738,0.954506084073981,8.176722013333334,8.38129806973545,7,7,True
2026-01-22,25,25,Estacion 4 (Line 3),8,51,2,1.0458033201768364,0.954506084073981,7.649621918055556,8.38129806973545,7,7,True
2026-01-22,26,26,Estacion 5 (Line 1),14,51,1,0.9684723022970123,0.954506084073981,8.260432416111112,8.38129806973545,7,7,True
2026-01-22,27,27,Estacion 5 (Line 2),14,51,1,0.9760595536018087,0.954506084073981,8.196221194166666,8.38129806973545,7,7,True
2026-01-22,28,28,Estacion 5 (Line 3),14,51,1,1.3148575054116467,0.954506084073981,6.084309491388889,8.38129806973545,7,7,True
2026-01-22,29,29,Estacion 6 (Line 1),14,51,0,,0.954506084073981,,8.38129806973545,7,7,True
2026-01-22,30,30,Estacion 6 (Line 2),14,51,0,,0.954506084073981,,8.38129806973545,7,7,True
2026-01-22,31,31,Estacion 6 (Line 3),14,51,0,,0.954506084073981,,8.38129806973545,7,7,True
2026-01-23,11,11,Armado (Line 1),10,51,1,0.9972276627071928,1.1732923946792602,8.02224035611111,6.818419718971194,7,7,True
2026-01-23,12,12,Armado (Line 2),10,51,1,0.969581609236207,1.1732923946792602,8.250981581944446,6.818419718971194,7,7,True
2026-01-23,13,13,Armado (Line 3),10,51,0,,1.1732923946792602,,6.818419718971194,7,7,True
2026-01-23,14,14,Estacion 1 (Line 1),16,51,2,1.816511026259537,1.1732923946792602,4.404047035416666,6.818419718971194,7,7,True
2026-01-23,15,15,Estacion 1 (Line 2),16,51,2,1.197413764906967,1.1732923946792602,6.681065672083334,6.818419718971194,7,7,True
2026-01-23,16,16,Estacion 1 (Line 3),16,51,1,1.1680832953001188,1.1732923946792602,6.848826648055555,6.818419718971194,7,7,True
2026-01-23,17,17,Estacion 2 (Line 1),13,51,1,0.9717015864381797,1.1732923946792602,8.232980280833333,6.818419718971194,7,7,True
2026-01-23,18,18,Estacion 2 (Line 2),13,51,2,1.186212150697787,1.1732923946792602,6.744156174166666,6.818419718971194,7,7,True
2026-01-23,19,19,Estacion 2 (Line 3),13,51,1,1.1444800735975778,1.1732923946792602,6.990073645277778,6.818419718971194,7,7,True
2026-01-23,20,20,Estacion 3 (Line 1),11,51,1,0.995361921868046,1.1732923946792602,8.037277521111111,6.818419718971194,7,7,True
2026-01-23,21,21,Estacion 3 (Line 2),11,51,2,1.174574043447503,1.1732923946792602,6.810979728888889,6.818419718971194,7,7,True
2026-01-23,22,22,Estacion 3 (Line 3),11,51,1,1.1393505912575848,1.1732923946792602,7.021543729722222,6.818419718971194,7,7,True
2026-01-23,23,23,Estacion 4 (Line 1),8,51,1,1.2494983311382057,1.1732923946792602,6.402569575833334,6.818419718971194,7,7,True
2026-01-23,24,24,Estacion 4 (Line 2),8,51,2,1.3390314601764113,1.1732923946792602,5.974467544583334,6.818419718971194,7,7,True
2026-01-23,25,25,Estacion 4 (Line 3),8,51,1,1.475134958419892,1.1732923946792602,5.4232326027777775,6.818419718971194,7,7,True
2026-01-23,26,26,Estacion 5 (Line 1),14,51,1,0.9952491172072166,1.1732923946792602,8.038188491388889,6.818419718971194,7,7,True
2026-01-23,27,27,Estacion 5 (Line 2),14,51,2,1.1760249945987118,1.1732923946792602,6.802576507083333,6.818419718971194,7,7,True
2026-01-23,28,28,Estacion 5 (Line 3),14,51,1,1.1225778375232032,1.1732923946792602,7.126454605277778,6.818419718971194,7,7,True
2026-01-23,29,29,Estacion 6 (Line 1),14,51,1,0.9939241210721111,1.1732923946792602,8.048904167222222,6.818419718971194,7,7,True
2026-01-23,30,30,Estacion 6 (Line 2),14,51,2,1.1747025560625324,1.1732923946792602,6.810234606805555,6.818419718971194,7,7,True
2026-01-23,31,31,Estacion 6 (Line 3),14,51,1,1.1112647328708323,1.1732923946792602,7.199004668611111,6.818419718971194,7,7,True
2026-01-26,11,11,Armado (Line 1),10,50,1,0.6852805613025641,0.9064371015755226,11.674050676111111,8.825764066910775,7,7,True
2026-01-26,12,12,Armado (Line 2),10,50,0,,0.9064371015755226,,8.825764066910775,7,7,True
2026-01-26,13,13,Armado (Line 3),10,50,1,0.7128655855450629,0.9064371015755226,11.222311978888888,8.825764066910775,7,7,True
2026-01-26,14,14,Estacion 1 (Line 1),16,50,2,3.210268682332166,0.9064371015755226,2.4920032531944445,8.825764066910775,7,7,True
2026-01-26,15,15,Estacion 1 (Line 2),16,50,1,0.671733408620256,0.9064371015755226,11.909486557222221,8.825764066910775,7,7,True
2026-01-26,16,16,Estacion 1 (Line 3),16,50,2,0.9542745981368878,0.9064371015755226,8.3833311875,8.825764066910775,7,7,True
2026-01-26,17,17,Estacion 2 (Line 1),14,50,3,0.8946044768088908,0.9064371015755226,8.94249940324074,8.825764066910775,7,7,True
2026-01-26,18,18,Estacion 2 (Line 2),14,50,1,0.6729960566621181,0.9064371015755226,11.887142459166666,8.825764066910775,7,7,True
2026-01-26,19,19,Estacion 2 (Line 3),14,50,2,0.9037444426498977,0.9064371015755226,8.852059965694446,8.825764066910775,7,7,True
2026-01-26,20,20,Estacion 3 (Line 1),12,50,2,0.9939025544120534,0.9064371015755226,8.04907882013889,8.825764066910775,7,7,True
2026-01-26,21,21,Estacion 3 (Line 2),12,50,1,0.6877604919310923,0.9064371015755226,11.63195631888889,8.825764066910775,7,7,True
2026-01-26,22,22,Estacion 3 (Line 3),12,50,2,0.9618839986468672,0.9064371015755226,8.317011210555556,8.825764066910775,7,7,True
2026-01-26,23,23,Estacion 4 (Line 1),7,50,2,0.9854175744377345,0.9064371015755226,8.118385755972222,8.825764066910775,7,7,True
2026-01-26,24,24,Estacion 4 (Line 2),7,50,1,0.6799324477348591,0.9064371015755226,11.765874722777777,8.825764066910775,7,7,True
2026-01-26,25,25,Estacion 4 (Line 3),7,50,2,0.9512427743272286,0.9064371015755226,8.410050741944444,8.825764066910775,7,7,True
2026-01-26,26,26,Estacion 5 (Line 1),12,50,2,0.991105371303303,0.9064371015755226,8.071795624999998,8.825764066910775,7,7,True
2026-01-26,27,27,Estacion 5 (Line 2),12,50,1,0.6829116786714368,0.9064371015755226,11.714545599166666,8.825764066910775,7,7,True
2026-01-26,28,28,Estacion 5 (Line 3),12,50,2,0.9567347897181874,0.9064371015755226,8.361773906388889,8.825764066910775,7,7,True
2026-01-26,29,29,Estacion 6 (Line 1),12,50,2,0.9917895100405244,0.9064371015755226,8.066227681388888,8.825764066910775,7,7,True
2026-01-26,30,30,Estacion 6 (Line 2),12,50,1,0.6839985217714648,0.9064371015755226,11.695931709444443,8.825764066910775,7,7,True
2026-01-26,31,31,Estacion 6 (Line 3),12,50,2,0.9593488123816957,0.9064371015755226,8.338989840555557,8.825764066910775,7,7,True
2026-01-27,11,11,Armado (Line 1),11,54,1,1.4667551278839348,1.33552134902061,5.454216486388889,5.990170060453704,7,7,True
2026-01-27,12,12,Armado (Line 2),11,54,1,1.4705338903415814,1.33552134902061,5.4402010402777785,5.990170060453704,7,7,True
2026-01-27,13,13,Armado (Line 3),11,54,0,,1.33552134902061,,5.990170060453704,7,7,True
2026-01-27,14,14,Estacion 1 (Line 1),16,54,1,1.4398884542172679,1.33552134902061,5.555985935277778,5.990170060453704,7,7,True
2026-01-27,15,15,Estacion 1 (Line 2),16,54,2,1.3154370567200597,1.33552134902061,6.081628884583334,5.990170060453704,7,7,True
2026-01-27,16,16,Estacion 1 (Line 3),16,54,1,1.1751909867620307,1.33552134902061,6.807404149722221,5.990170060453704,7,7,True
2026-01-27,17,17,Estacion 2 (Line 1),14,54,1,0.7263464169535033,1.33552134902061,11.01402831111111,5.990170060453704,7,7,True
2026-01-27,18,18,Estacion 2 (Line 2),14,54,2,1.9237787593426938,1.33552134902061,4.158482341666667,5.990170060453704,7,7,True
2026-01-27,19,19,Estacion 2 (Line 3),14,54,1,1.6069008909572073,1.33552134902061,4.978527328611111,5.990170060453704,7,7,True
2026-01-27,20,20,Estacion 3 (Line 1),12,54,2,0.7853303302987941,1.33552134902061,10.186796168888888,5.990170060453704,7,7,True
2026-01-27,21,21,Estacion 3 (Line 2),12,54,2,1.2496264537851847,1.33552134902061,6.401913128333333,5.990170060453704,7,7,True
2026-01-27,22,22,Estacion 3 (Line 3),12,54,1,1.12650495372087,1.33552134902061,7.101611025833334,5.990170060453704,7,7,True
2026-01-27,23,23,Estacion 4 (Line 1),9,54,2,1.4938409048419268,1.33552134902061,5.3553226277777775,5.990170060453704,7,7,True
2026-01-27,24,24,Estacion 4 (Line 2),9,54,2,1.499788596204826,1.33552134902061,5.334085097222222,5.990170060453704,7,7,True
2026-01-27,25,25,Estacion 4 (Line 3),9,54,1,1.5291301073415806,1.33552134902061,5.231732709722222,5.990170060453704,7,7,True
2026-01-27,26,26,Estacion 5 (Line 1),15,54,2,1.617883766681083,1.33552134902061,4.944730990416668,5.990170060453704,7,7,True
2026-01-27,27,27,Estacion 5 (Line 2),15,54,2,1.4956105611908816,1.33552134902061,5.348986031250001,5.990170060453704,7,7,True
2026-01-27,28,28,Estacion 5 (Line 3),15,54,1,1.533821736148985,1.33552134902061,5.215729971388888,5.990170060453704,7,7,True
2026-01-27,29,29,Estacion 6 (Line 1),14,54,2,1.4024298342703905,1.33552134902061,5.704385206666666,5.990170060453704,7,7,True
2026-01-27,30,30,Estacion 6 (Line 2),14,54,2,1.5004222969422805,1.33552134902061,5.3318322556944455,5.990170060453704,7,7,True
2026-01-27,31,31,Estacion 6 (Line 3),14,54,1,1.5357033590344393,1.33552134902061,5.209339390277777,5.990170060453704,7,7,True
2026-01-28,11,11,Armado (Line 1),11,53,0,,1.256697564543081,,6.365891226111111,7,7,True
2026-01-28,12,12,Armado (Line 2),11,53,1,1.2092131876423116,1.256697564543081,6.615872272777777,6.365891226111111,7,7,True
2026-01-28,13,13,Armado (Line 3),11,53,1,270.8143794611967,1.256697564543081,0.029540528888888893,6.365891226111111,7,7,True
2026-01-28,14,14,Estacion 1 (Line 1),16,53,1,1.1750064805299696,1.256697564543081,6.8084730872222226,6.365891226111111,7,7,True
2026-01-28,15,15,Estacion 1 (Line 2),16,53,2,1.9688968174727537,1.256697564543081,4.063189055416667,6.365891226111111,7,7,True
2026-01-28,16,16,Estacion 1 (Line 3),16,53,3,1.0457071751553026,1.256697564543081,7.6503252440740726,6.365891226111111,7,7,True
2026-01-28,17,17,Estacion 2 (Line 1),14,53,1,1.091079802701529,1.256697564543081,7.332185950277778,6.365891226111111,7,7,True
2026-01-28,18,18,Estacion 2 (Line 2),14,53,2,1.27096672014643,1.256697564543081,6.294421304027778,6.365891226111111,7,7,True
2026-01-28,19,19,Estacion 2 (Line 3),14,53,2,1.4783631515303717,1.256697564543081,5.4113902877777775,6.365891226111111,7,7,True
2026-01-28,20,20,Estacion 3 (Line 1),12,53,1,1.0961404184403076,1.256697564543081,7.2983350174999995,6.365891226111111,7,7,True
2026-01-28,21,21,Estacion 3 (Line 2),12,53,2,1.0983908475057242,1.256697564543081,7.28338188375,6.365891226111111,7,7,True
2026-01-28,22,22,Estacion 3 (Line 3),12,53,2,1.0804987242496882,1.256697564543081,7.403988380972222,6.365891226111111,7,7,True
2026-01-28,23,23,Estacion 4 (Line 1),9,53,1,2.2988221530282487,1.256697564543081,3.4800430252777774,6.365891226111111,7,7,True
2026-01-28,24,24,Estacion 4 (Line 2),9,53,2,1.327027803661892,1.256697564543081,6.02850971013889,6.365891226111111,7,7,True
2026-01-28,25,25,Estacion 4 (Line 3),9,53,2,1.1016604857771775,1.256697564543081,7.261765401666667,6.365891226111111,7,7,True
2026-01-28,26,26,Estacion 5 (Line 1),14,53,1,1.0622727721013927,1.256697564543081,7.531022360833333,6.365891226111111,7,7,True
2026-01-28,27,27,Estacion 5 (Line 2),14,53,2,1.325698702142876,1.256697564543081,6.034553693888889,6.365891226111111,7,7,True
2026-01-28,28,28,Estacion 5 (Line 3),14,53,2,1.1082136176863604,1.256697564543081,7.218824847777777,6.365891226111111,7,7,True
2026-01-28,29,29,Estacion 6 (Line 1),13,53,1,1.0622526984545917,1.256697564543081,7.531164676388889,6.365891226111111,7,7,True
2026-01-28,30,30,Estacion 6 (Line 2),13,53,2,1.3272290957142698,1.256697564543081,6.027595405972223,6.365891226111111,7,7,True
2026-01-28,31,31,Estacion 6 (Line 3),13,53,2,1.1079137131048165,1.256697564543081,7.22077893375,6.365891226111111,7,7,True
2026-01-29,11,11,Armado (Line 1),11,54,1,1.182064456604609,1.2295999447921162,6.767820447777777,6.506181163949653,7,7,True
2026-01-29,12,12,Armado (Line 2),11,54,1,1.144951390255854,1.2295999447921162,6.9871961972222225,6.506181163949653,7,7,True
2026-01-29,13,13,Armado (Line 3),11,54,1,1.5017019036393322,1.2295999447921162,5.327288978333334,6.506181163949653,7,7,True
2026-01-29,14,14,Estacion 1 (Line 1),16,54,2,1.3402821281924344,1.2295999447921162,5.968892542638888,6.506181163949653,7,7,True
2026-01-29,15,15,Estacion 1 (Line 2),16,54,1,1.1670115615626313,1.2295999447921162,6.855116318888889,6.506181163949653,7,7,True
2026-01-29,16,16,Estacion 1 (Line 3),16,54,1,1.5339871001636616,1.2295999447921162,5.215167715000001,6.506181163949653,7,7,True
2026-01-29,17,17,Estacion 2 (Line 1),14,54,2,1.3455411075509003,1.2295999447921162,5.945563428055555,6.506181163949653,7,7,True
2026-01-29,18,18,Estacion 2 (Line 2),14,54,1,0.7540281470371613,1.2295999447921162,10.609683513055556,6.506181163949653,7,7,True
2026-01-29,19,19,Estacion 2 (Line 3),14,54,2,0.8654017643815259,1.2295999447921162,9.244261254444444,6.506181163949653,7,7,True
